EmpID,FirstName,LastName,Name,Position,Department,Agreement_Date,ExitDate, Contract_Term (in months) ,Current Employee Rating,Basic Salary,Bonus,Benefits,cloud_service_used,database_software_required,statistic_software_required,programming_language_required,Tools_used
1556,Joey,Alvarez,,Manager,Production       ,2023-05-08,,-1501.8,3,67720,0,0,,,,,",,"
1558,Bella,Norris,,Project Manager,Production       ,2020-08-25,,-1468.933333,3,75755.2,11927.61,3330.74,Hadoop,SQL,,,"SQL,,"
1561,Shamar,Cross,,Clerk,Production       ,2021-02-12,,-1474.633333,3,61054.56,14826.79,5779.41,MapReduce/Elastic MapReduce,SQL,,,"SQL,,"
1568,Patricia,Pruitt,,Coordinator,Production       ,2023-02-01,,-1498.6,3,72825.6,0,7242.4,,,,,",,"
1569,Alice,Craig,,Engineer,Production       ,2021-02-05,,-1474.4,3,75755.2,3824.33,2925.61,Pig,SQL,R,Python,"SQL,R,Python"
1571,Nick,Merritt,,Specialist,Production       ,2021-05-24,,-1478,3,50663.2,1658.05,30205.6,MapReduce/Elastic MapReduce,SQL,,C/C++/C#/Objective-C,"SQL,,C/C++/C#/Objective-C"
1573,Ryann,Tapia,,Manager,Production       ,2021-03-17,,-1475.733333,3,74284.3,15287.81,3932.73,Pig,SQL,SPSS,Python,"SQL,SPSS,Python"
1577,Sullivan,Whitehead,,Cfo,Production       ,2020-12-15,,-1472.666667,3,84582.4,0,7870.3,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
1579,Presley,Salazar,,Foreman,Production       ,2021-07-08,,-1479.5,3,68860.8,0,0,NoSQL,,SPSS,Python,",SPSS,Python"
1580,Lilianna,Lynn,,Administration,Production       ,2023-04-04,,-1500.666667,3,76392.4,0,37872.16,Pig,SQL,,Ruby,"SQL,,Ruby"
1584,Myles,Jensen,,Engineer,Production       ,2020-04-09,,-1464.333333,3,57884.84,16576.02,5757.89,,,R,Python,",R,Python"
1586,Eugene,Reyes,,Technician,Production       ,2022-01-15,,-1485.866667,3,27266.16,2532.86,10327.81,,,R,Python,",R,Python"
1587,Shamar,Guzman,,Splicer,Production       ,2022-05-23,,-1490.133333,3,15974.54,136.44,12,NoSQL,SQL,R,Python,"SQL,R,Python"
1588,Mohammed,Mcintyre,,Technician,Production       ,2021-07-15,,-1479.733333,3,39385.36,7430.71,721.14,,SQL,SAS,Ruby,"SQL,SAS,Ruby"
1590,Alessandro,Fuller,,Foreman,Production       ,2021-09-09,,-1481.6,3,57991.32,3677.61,1392.33,,SQL,,Python,"SQL,,Python"
1593,Natalia,Hamilton,,Laborer,Production       ,2020-12-05,,-1472.333333,3,90781.79,4440.33,11641.5,Hadoop,,,Python,",,Python"
1594,Kierra,Boone,,Lineman,Production       ,2022-07-16,,-1491.933333,3,67908.8,0,0,Pig,SQL,SAS,,"SQL,SAS,"
1595,Charlie,Ramirez,,Administrative,Production       ,2023-06-09,,-1502.866667,3,5006.18,203.15,4.2,,,,,",,"
1600,Devon,Daniels,,Technician,Production       ,2018-11-06,,-1447,3,93542.4,0,3600,Hadoop,mySQL,SAS,Python,"mySQL,SAS,Python"
1603,Ashlynn,Thompson,,Locator,Production       ,2023-04-27,,-1501.433333,3,75755.2,3218.63,6747.42,,SQL,SAS,,"SQL,SAS,"
1604,Ansley,Duke,,Operator,Production       ,2020-03-08,,-1463.266667,3,19751.85,0,22.1,,,,,",,"
1606,Hillary,Clements,,Laborer,Production       ,2019-05-11,,-1453.2,3,44298.8,0,17924.43,,SQL,,,"SQL,,"
1607,Diana,Cameron,,Shop,Production       ,2021-03-09,,-1475.466667,3,83445.47,9629.55,5010.97,,SQL,,,"SQL,,"
1608,Rhianna,Allison,,Technician,Production       ,2020-11-05,,-1471.333333,3,262.2,0,0,MapReduce/Elastic MapReduce,Oracle,,Python,"Oracle,,Python"
1614,Giovanna,Morton,,Director,Production       ,2022-12-23,,-1497.266667,3,112586.4,0,8165,,,,,",,"
1615,Braelyn,Dominguez,,Foreman,Production       ,2023-01-19,,-1498.166667,3,88916.8,0,6021.6,,,,HTML/HTML5,",,HTML/HTML5"
1616,Rhett,Andrews,,Laborer,Production       ,2018-10-01,,-1445.8,3,77283.12,5772.72,4438.87,,,,,",,"
1617,Terrell,Crosby,,Lineman,Production       ,2022-02-18,,-1487,3,39266.8,13.13,0,,,,,",,"
1618,Corbin,Roberson,,Laborer,Production       ,2021-12-09,,-1484.633333,3,107900.8,0,6753.82,,,,,",,"
1620,Evie,Mclaughlin,,Executive Assistant,Production       ,2020-05-27,,-1465.933333,3,83066,0,0,,SQL,,,"SQL,,"
1625,Kurt,Navathe,,Manager,IT/IS,2022-06-05,,-1490.566667,3,76672,0,1900,Pig,SQL,R,Python,"SQL,R,Python"
1627,Maggie,Rachael,,Technician,IT/IS,2023-05-15,,-1502.033333,3,72825.6,0,3200,,,,,",,"
1632,Alma,Pennington,,Driller,IT/IS,2022-01-14,,-1485.833333,3,75755.2,33873.64,20997.4,,SQL,,,"SQL,,"
1648,Charlee,Calhoun,,Driver,Sales,2021-05-14,,-1477.666667,3,14435.57,0,17.95,,,MatLab,C/C++/C#/Objective-C,",MatLab,C/C++/C#/Objective-C"
1649,Walter,Pruitt,,Groundman,IT/IS,2019-03-19,,-1451.433333,3,61661.8,1390.35,2290.6,,,,,",,"
1655,Chloe,Gould,,Project Manager,IT/IS,2023-07-18,,-1504.166667,3,19109.61,0,0,,SQL,,,"SQL,,"
1656,Elyse,Chandler,,Tower Hand,Admin Offices,2022-09-04,,-1493.6,3,44460.8,331,5877,MapReduce/Elastic MapReduce,SQL,,Python,"SQL,,Python"
1657,Isaias,Briggs,,Engineer,IT/IS,2019-05-24,,-1453.633333,3,58307.2,2032.83,2822.98,Pig,Teradata,SAS,,"Teradata,SAS,"
1658,Allison,Frank,,Laborer,IT/IS,2019-11-03,,-1459.066667,3,46496,1013.94,2492.05,,,SAS,Python,",SAS,Python"
1661,Kenna,Porter,,Clerk,IT/IS,2019-03-19,,-1451.433333,3,75755.2,0,4996.5,Pig,SQL,SPSS,Python,"SQL,SPSS,Python"
1662,Peter,Wong,,Engineer,IT/IS,2018-11-25,,-1447.633333,3,75755.2,0,3159.36,,SQL,,,"SQL,,"
1664,Lainey,Ayers,,Laborer,IT/IS,2021-04-02,,-1476.266667,3,51831.76,0,5519.52,,SQL,,,"SQL,,"
1665,Tania,Jennings,,Coordinator,IT/IS,2019-12-22,,-1460.7,3,70422.4,791.66,2575,,SQL,,,"SQL,,"
1666,Kara,Ferrell,,Locator,IT/IS,2021-08-14,,-1480.733333,3,61588.8,0,2377,,SQL,,,"SQL,,"
1667,George,Sheppard,,Splicer,Admin Offices,2018-08-28,,-1444.666667,3,93542.4,0,6826.25,,,,,",,"
1668,Taniyah,Mcmillan,,Laborer,Admin Offices,2023-07-10,,-1503.9,3,0,124.83,1150,,,,,",,"
1669,Kole,Avila,,Executive Assistant,IT/IS,2020-09-18,,-1469.733333,3,17165.55,526.6,4096.9,Hadoop,SQL,SPSS,Python,"SQL,SPSS,Python"
1670,Ernest,Munoz,,Laborer,IT/IS,2019-07-18,,-1455.466667,3,56974.4,1543.88,2383,Hadoop,SQL,SPSS,Python,"SQL,SPSS,Python"
1672,Amaris,Torres,,Tester,IT/IS,2021-03-08,,-1475.433333,3,66760.64,0,0,Pig,SQL,SAS,Python,"SQL,SAS,Python"
1673,Titus,Lowe,,Laborer,IT/IS,2019-08-21,,-1456.6,3,72825.6,0,4633.5,,,,,",,"
1676,Moises,Day,,Foreman,IT/IS,2023-05-08,,-1501.8,3,93542.4,0,7435.82,,,,,",,"
1677,Sadie,Sheppard,,Foreman,IT/IS,2022-07-29,,-1492.366667,3,37480.4,0,0,,,SPSS,,",SPSS,"
1682,Troy,Todd,,Foreman,IT/IS,2021-06-01,,-1478.266667,3,71086.4,0,2748.4,,,SAS,,",SAS,"
1687,Mylee,Snow,,Drafter,IT/IS,2022-11-25,,-1496.333333,3,78272,0,3057.6,,SQL,SAS,Python,"SQL,SAS,Python"
1691,Jasiah,Walton,,Technician,IT/IS,2019-10-06,,-1458.133333,3,52069,8341.22,5124.83,,SQL,SAS,,"SQL,SAS,"
1693,Gianna,Pope,,Tower Hand,IT/IS,2022-12-24,,-1497.3,3,57559.6,0,1545.32,,,,,",,"
1696,Joshua,Hall,,Coordinator,IT/IS,2021-11-07,,-1483.566667,3,61471.32,0,1827,Hive,SQL,,Python,"SQL,,Python"
1700,Gretchen,Weeks,,Engineer,IT/IS,2018-09-20,,-1445.433333,3,88916.8,0,0,Hadoop,mySQL,SAS,Python,"mySQL,SAS,Python"
1702,Alison,Pugh,,Contracts,IT/IS,2022-05-12,,-1489.766667,3,84582.4,0,5330.5,Pig,,,,",,"
1703,Kadence,Sandoval,,Lineman,Sales,2018-10-03,,-1445.866667,3,30711.56,0,86.4,Hive,,,Python,",,Python"
1704,Mckenzie,Kim,,Project Manager,IT/IS,2020-11-26,,-1472.033333,3,45295.2,1474.66,1479.43,MapReduce/Elastic MapReduce,,,,",,"
1705,Randall,Miller,,Intern,IT/IS,2018-10-04,,-1445.9,3,69492.39,6176.16,1594.57,NoSQL,SQL,,Ruby,"SQL,,Ruby"
1712,Quintin,Hicks,,Engineer,IT/IS,2018-12-12,,-1448.2,3,75755.2,5059.93,4102.28,Hive,SQL,,Perl,"SQL,,Perl"
1713,Mauricio,Meyers,,Flagger,IT/IS,2021-12-01,,-1484.366667,3,39526.8,2679.79,1680.64,Hive,SQL,STATA,Python,"SQL,STATA,Python"
1714,Tess,Reilly,,Laborer,Sales,2022-01-12,,-1485.766667,3,75755.2,13564.48,3461.12,,,SPSS,,",SPSS,"
1719,Katelyn,Stevens,,Laborer,IT/IS,2021-07-15,,-1479.733333,3,75755.2,14877.58,4120.67,,,,,",,"
1720,Jaiden,Christian,,Laborer,IT/IS,2023-06-20,,-1503.233333,3,75755.2,3197.36,6855.87,,,,,",,"
1722,Ronnie,Dillon,,Groundman,IT/IS,2022-02-22,,-1487.133333,3,4096.13,206.7,26.05,,,SPSS,Python,",SPSS,Python"
1725,Jamarcus,Thomas,,Technician,IT/IS,2021-05-30,,-1478.2,3,77516.04,10098.11,5708.6,,SQL,R,,"SQL,R,"
1726,Alden,Powers,,Clerk,IT/IS,2019-07-04,,-1455,3,69715.52,0,1521.52,,SQL,R,,"SQL,R,"
1728,James,Cockel,,Foreman,Production       ,2020-03-13,,-1463.433333,3,54777.6,0,0,Hadoop,SQL,SPSS,C/C++/C#/Objective-C,"SQL,SPSS,C/C++/C#/Objective-C"
1730,Kristen,Squatrito,,Technician,Production       ,2023-04-30,,-1501.533333,3,46384,202.6,2680.62,,SQL,SAS,,"SQL,SAS,"
1734,Raul,Garcia,,Driver,Production       ,2019-01-19,,-1449.466667,3,60644,0,0,,,,,",,"
1737,Colleen,Zima,,Engineer,Production       ,2018-10-27,,-1446.666667,3,34240.08,0,0,Hive,SQL,STATA,Python,"SQL,STATA,Python"
1741,Denisa S,Dobrin,,Drafter,Production       ,2022-09-16,,-1494,3,91033.77,18747.64,5162.25,,SQL,,Python,"SQL,,Python"
1742,Maryellen,Jackson,,Laborer,Production       ,2021-01-04,,-1473.333333,3,81542.4,6269.95,5417.21,Hive,SQL,SPSS,,"SQL,SPSS,"
1743,David,Gordon,,Supervisor,Production       ,2018-11-30,,-1447.8,3,86888.87,40229.45,4931.87,Pig,Teradata,R,,"Teradata,R,"
1744,Mei,Trang,,Driller,Production       ,2022-07-24,,-1492.2,3,43.47,0,0,Pig,SQL,R,Python,"SQL,R,Python"
1745,Lindsey,Langford,,Foreman,Production       ,2022-02-05,,-1486.566667,3,75755.2,35804.82,17025.29,Pig,mySQL,R,,"mySQL,R,"
1749,Kaeden,Gonzales,,Project Manager,Production       ,2020-11-26,,-1472.033333,3,39712.23,2317.25,132.5,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1750,Alissa,Frey,,Tower Hand,Production       ,2018-12-07,,-1448.033333,3,56974.4,246.24,1894.12,,SQL,,,"SQL,,"
1751,Presley,Steele,,Lineman,Production       ,2023-04-19,,-1501.166667,3,41803.8,3499.5,2511.76,,SQL,,,"SQL,,"
1754,Felix,Fritz,,Manager,Production       ,2022-09-13,,-1493.9,3,1173.6,234.72,8456.3,,SQL,R,,"SQL,R,"
1755,Amira,Mcmillan,,Foreman,Production       ,2019-01-02,,-1448.9,3,76672,0,3631.02,,,,,",,"
1756,Annabelle,Graham,,Operator,Production       ,2022-06-06,,-1490.6,3,78135.2,23432.8,4555.98,,,,,",,"
1757,Leia,Mccann,,Director,Production       ,2020-01-09,,-1461.3,3,23592.2,84.48,670.08,,SQL,,Python,"SQL,,Python"
1758,Henry,Gray,,Administrator,Production       ,2019-01-03,,-1448.933333,3,50589.28,2870.76,31796.59,,SQL,SPSS,Python,"SQL,SPSS,Python"
1763,Mckenzie,Mack,,Model Assistant,Production       ,2023-04-06,,-1500.733333,3,59635.2,0,800.02,Hadoop,,,Java/Javascript,",,Java/Javascript"
1764,Donavan,Chavez,,Engineer,Production       ,2023-01-17,,-1498.1,3,72928,10862.67,7835.7,,,,C/C++/C#/Objective-C,",,C/C++/C#/Objective-C"
1765,Haiden,Coffey,,Field Project Manager,Production       ,2019-10-17,,-1458.5,3,78831.6,0,61.54,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
1770,Hayley,York,,Director,Production       ,2018-09-12,,-1445.166667,3,25209.12,0,17493.33,,,,Java/Javascript,",,Java/Javascript"
1771,Salma,Shepard,,Mechanic,Production       ,2020-06-27,,-1466.966667,3,75755.2,19598.83,3219.78,Hadoop,,,Java/Javascript,",,Java/Javascript"
1778,Cannon,Lee,,Foreman,Production       ,2019-04-25,,-1452.666667,3,49873.76,0,0,NoSQL,SQL,R,Python,"SQL,R,Python"
1779,Yael,Hodge,,Director,Production       ,2023-07-15,,-1504.066667,3,51371.2,0,3462,,,,Python,",,Python"
1781,Abril,Cunningham,,Supervisor,Production       ,2019-05-02,,-1452.9,3,93542.4,0,0,,SQL,SAS,,"SQL,SAS,"
1783,Destiney,Pearson,,Laborer,Production       ,2021-06-09,,-1478.533333,3,54765.8,2861.51,3036.18,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1785,Miley,Gutierrez,,Director,Production       ,2023-06-17,,-1503.133333,3,50281.2,1532.07,2406.37,NoSQL,,,Java/Javascript,",,Java/Javascript"
1788,Jakayla,Hall,,Engineer,Production       ,2020-07-11,,-1467.433333,3,75755.2,35140.17,10136.99,Pig,SQL,R,,"SQL,R,"
1789,Jayson,Ferguson,,Engineer,Production       ,2023-04-22,,-1501.266667,3,33416.8,558.28,10.58,,Teradata,SAS,Python,"Teradata,SAS,Python"
1792,Sawyer,Oliver,,Planner,Production       ,2019-05-21,,-1453.533333,3,84582.4,0,2100,NoSQL,,,,",,"
1794,Chance,Blackwell,,Administrator,Production       ,2021-05-26,,-1478.066667,3,75755.2,3205.81,3285.45,Hadoop,SQL,STATA,,"SQL,STATA,"
1798,Kieran,Morse,,Splicer,Production       ,2022-10-30,,-1495.466667,3,54376.75,1306.34,2375,,,,,",,"
1802,Gael,Jacobs,,Driller,Production       ,2020-03-31,,-1464.033333,3,24881.04,1582.85,5.3,,SQL,,,"SQL,,"
1806,Nola,Gillespie,,Laborer,Production       ,2022-03-06,,-1487.533333,3,75755.2,1833.42,3867.67,Hive,,,Java/Javascript,",,Java/Javascript"
1807,Jeramiah,Schwartz,,Lineman,Production       ,2019-09-04,,-1457.066667,3,26600.32,1232.88,12286.25,NoSQL,SQL,,,"SQL,,"
1808,Aaden,Mercer,,Coordinator,Production       ,2023-07-26,,-1504.433333,3,75755.2,20541.14,6402.85,Hadoop,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1810,Zaria,Benton,,Engineer,Production       ,2021-08-17,,-1480.833333,3,104237.76,1980.59,2284.96,MapReduce/Elastic MapReduce,,,Python,",,Python"
1811,Miley,Ortega,,Project Manager,Production       ,2022-06-11,,-1490.766667,3,61368,6028.17,3620.24,Pig,mySQL,,Python,"mySQL,,Python"
1813,Valentin,Lam,,Lineman,Production       ,2020-08-04,,-1468.233333,3,80625.88,6393.75,1976.25,,Teradata,,,"Teradata,,"
1814,Darnell,Ritter,,Laborer,Production       ,2022-02-11,,-1486.766667,3,75755.2,1076.8,6805.8,Pig,SQL,,Python,"SQL,,Python"
1815,Kierra,Lozano,,Manager,Production       ,2020-06-22,,-1466.8,3,6169.6,813.47,829,,mySQL,,,"mySQL,,"
1816,Jamari,Dunn,,Supervisor,Production       ,2020-08-28,,-1469.033333,3,32177.67,2702.64,2207.92,Hadoop,SQL,,Python,"SQL,,Python"
1818,Kendra,Velez,,Laborer,Production       ,2021-07-08,,-1479.5,3,61264.4,0,0,NoSQL,,,,",,"
1819,Alison,Fuller,,Technician,Production       ,2022-07-02,,-1491.466667,3,61338.34,0,5125,Hive,,,Python,",,Python"
1820,Toby,Cooley,,Shop,Production       ,2023-05-04,,-1501.666667,3,275.31,0,0,Pig,,,C/C++/C#/Objective-C,",,C/C++/C#/Objective-C"
1821,Emilie,Hood,,Accountant,Production       ,2022-12-19,,-1497.133333,3,217.35,0,0,,SQL,,Python,"SQL,,Python"
1822,Cortez,Pena,,Groundman,Production       ,2022-03-26,,-1488.2,3,76672,0,2023.34,Hadoop,,,Python,",,Python"
1829,Camille,Fritz,,Project Manager,Production       ,2020-02-29,,-1463,3,61500.69,4355.39,83.2,Pig,mySQL,SAS,Ruby,"mySQL,SAS,Ruby"
1830,Deangelo,Murillo,,Administrative,Production       ,2018-12-08,,-1448.066667,3,14551.2,0,20614.6,Pig,SQL,,Python,"SQL,,Python"
1832,April,Bentley,,Engineer,Production       ,2019-11-03,,-1459.066667,3,57633.92,0,0,,SQL,,Python,"SQL,,Python"
1833,Ainsley,Booth,,Technician,Production       ,2023-01-01,,-1497.566667,3,49142.4,0,0,Pig,Teradata,SPSS,,"Teradata,SPSS,"
1836,Karla,Hines,,Laborer,Production       ,2019-06-19,,-1454.5,3,224.25,0,0,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
1837,Colton,Decker,,Technician,Production       ,2021-08-16,,-1480.8,3,113169.6,0,9229.6,,,,,",,"
1838,Jayleen,Tran,,Laborer,Production       ,2019-07-08,,-1455.133333,3,65554.56,2152.08,0,,SQL,SPSS,,"SQL,SPSS,"
1840,Jenna,Casey,,Drafter,Production       ,2021-01-08,,-1473.466667,3,62.1,0,0,,SQL,,,"SQL,,"
1841,Remington,Bullock,,Operator,Production       ,2018-08-14,,-1444.2,3,131080,3012.79,13807.37,,SQL,R,Python,"SQL,R,Python"
1842,Delaney,Stewart,,Coordinator,Production       ,2021-07-30,,-1480.233333,3,34859.32,0,0,,SQL,R,Python,"SQL,R,Python"
1843,Saige,Jones,,Engineer,Production       ,2023-04-08,,-1500.8,3,76672,0,5550.5,,,,,",,"
1844,Camryn,Fritz,,Model Assistant,Production       ,2019-09-11,,-1457.3,3,94553.87,12184.81,7571.89,,,SPSS,,",SPSS,"
1846,Winston,Callahan,,Foreman,Production       ,2019-12-02,,-1460.033333,3,68452.8,0,0,,,SPSS,,",SPSS,"
1848,Harold,Reid,,Engineer,Production       ,2021-12-23,,-1485.1,3,48152.4,0,1725,,SQL,SAS,,"SQL,SAS,"
1849,Cindy,York,,Project Manager,Production       ,2022-01-28,,-1486.3,3,13034,0,1140.48,,,SPSS,,",SPSS,"
1853,Jaime,Morrow,,Lineman,Production       ,2022-03-31,,-1488.366667,3,39196.55,276.09,2643.15,,SQL,,,"SQL,,"
1856,Matteo,Oneal,,Technician,Production       ,2021-08-02,,-1480.333333,3,20580,128.63,300,,,,,",,"
1861,Lorelei,Glass,,Apprentice,Production       ,2020-06-11,,-1466.433333,3,20594.96,1376.21,55.4,,Teradata,SAS,,"Teradata,SAS,"
1862,Marie,Moyer,,Laborer,Production       ,2021-08-30,,-1481.266667,3,63748.68,11507.92,2694.09,,mySQL,,,"mySQL,,"
1865,Lane,Church,,Lineman,Production       ,2021-02-14,,-1474.7,3,55823.7,8162.63,3271.47,,SQL,,,"SQL,,"
1866,Cassie,Nolan,,Operator,Production       ,2023-02-28,,-1499.5,3,76275.04,23570.53,1243.59,,SQL,,,"SQL,,"
1869,Salma,Blackwell,,Foreman,Production       ,2019-11-11,,-1459.333333,3,98179.2,0,4200.18,Pig,SQL,,Python,"SQL,,Python"
1870,Shelby,Frazier,,Engineer,Production       ,2022-10-04,,-1494.6,3,60048.71,1749.84,2265.52,Pig,mySQL,R,Python,"mySQL,R,Python"
1871,Lindsay,Becker,,Laborer,Production       ,2021-08-23,,-1481.033333,3,97242.88,0,3778,,SQL,R,Python,"SQL,R,Python"
1874,Saniyah,Schroeder,,Technician,Production       ,2021-11-05,,-1483.5,3,7045.77,0,0,,SQL,,,"SQL,,"
1877,Waylon,Pennington,,Foreman,Production       ,2021-10-30,,-1483.3,3,61588.8,11532.97,4788.55,,,SPSS,,",SPSS,"
1881,Alena,Bonilla,,Technician,Production       ,2019-05-01,,-1452.866667,3,15288,0,0,,SQL,,,"SQL,,"
1884,Sophie,Horne,,Engineer,Production       ,2019-03-16,,-1451.333333,3,75233.17,8889.88,1360.75,,,,,",,"
1885,Jabari,Guerrero,,Technician,Production       ,2022-01-07,,-1485.6,3,76672,0,3092.64,,SQL,,,"SQL,,"
1887,Esther,Spears,,Tower Hand,Production       ,2022-03-23,,-1488.1,3,54723.2,5790.89,2618.38,,,,,",,"
1889,Kaleb,Cole,,Laborer,Production       ,2020-11-23,,-1471.933333,3,22083.32,0,94.5,Hive,SQL,SPSS,Python,"SQL,SPSS,Python"
1890,Anthony,Terrell,,Laborer,Production       ,2022-03-28,,-1488.266667,3,68004,0,0,NoSQL,SQL,SAS,Python,"SQL,SAS,Python"
1891,William,Douglas,,Labor,Production       ,2020-03-25,,-1463.833333,3,54187.2,2060.64,7351.03,Pig,mySQL,SAS,Python,"mySQL,SAS,Python"
1892,Saniya,Buck,,Technician,Production       ,2018-08-07,,-1443.966667,3,4751.02,0,0,NoSQL,SQL,SPSS,Python,"SQL,SPSS,Python"
1893,Kristopher,Owen,,Clerk,Production       ,2020-02-11,,-1462.4,3,93.51,0,0,NoSQL,SQL,,Python,"SQL,,Python"
1894,Hadley,Tapia,,Laborer,Production       ,2023-01-01,,-1497.566667,3,5421.6,653.24,25,Hadoop,,,,",,"
1895,Lillie,Bush,,Lineman,Production       ,2022-12-07,,-1496.733333,3,54486.88,0,22067.09,NoSQL,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
1896,Lamont,Cook,,Engineer,Production       ,2023-03-13,,-1499.933333,3,51371.2,0,3423.14,Hive,SQL,SAS,Python,"SQL,SAS,Python"
1897,Danna,Rollins,,Laborer,Production       ,2021-11-14,,-1483.8,3,61368,0,7111.2,,,,Perl,",,Perl"
1900,Jonas,Braun,,Clerk,Production       ,2020-04-06,,-1464.233333,3,103272,0,4000,NoSQL,SQL,,Python,"SQL,,Python"
1901,Meadow,Howe,,Engineer,Production       ,2023-01-30,,-1498.533333,3,9459,1448.18,2886.34,NoSQL,,R,Python,",R,Python"
1904,Ezra,Zhang,,Laborer,Production       ,2022-11-07,,-1495.733333,3,51636.08,5792.86,2337.5,Hive,SQL,R,Ruby,"SQL,R,Ruby"
1905,Sonia,Chung,,Vp,Production       ,2022-04-06,,-1488.566667,3,84582.4,0,1638,MapReduce/Elastic MapReduce,SQL,SAS,Python,"SQL,SAS,Python"
1906,Bryce,Mills,,Laborer,Production       ,2021-02-22,,-1474.966667,3,75755.2,19039.29,6867.72,Hive,SQL,R,Python,"SQL,R,Python"
1907,Wade,Wiggins,,Operator,Production       ,2022-05-16,,-1489.9,3,56667.88,3531.02,99.8,Hive,SQL,SAS,Python,"SQL,SAS,Python"
1908,Selina,Gonzalez,,Technician,Production       ,2020-01-18,,-1461.6,3,117404.8,11908.13,6963.55,,,STATA,Python,",STATA,Python"
1909,Tyree,Parsons,,Groundman,Production       ,2021-10-21,,-1483,3,61588.8,1974.7,2368.04,Pig,,R,,",R,"
1910,Adrian,Murray,,Drafter,Production       ,2019-01-05,,-1449,3,56397.2,3500.34,1496.86,NoSQL,,,,",,"
1917,Megan,Huang,,Engineer,Production       ,2019-05-29,,-1453.8,3,56620.8,0,2041.66,MapReduce/Elastic MapReduce,Teradata,R,,"Teradata,R,"
1922,Tyrese,Sloan,,Technician,Production       ,2020-07-29,,-1468.033333,3,34211.2,23.73,0,Hadoop,SQL,SPSS,,"SQL,SPSS,"
1926,Grayson,Preston,,Director,Production       ,2019-11-27,,-1459.866667,3,52464,4865.2,1656.4,,SQL,R,Python,"SQL,R,Python"
1928,Elvis,Daniels,,Laborer,Production       ,2022-08-08,,-1492.7,3,80497.6,0,-1099.8,Pig,SQL,MatLab,Python,"SQL,MatLab,Python"
1929,Rose,Travis,,Coordinator,Production       ,2023-07-27,,-1504.466667,3,75755.2,7037.64,3172.71,,SQL,MatLab,Python,"SQL,MatLab,Python"
1930,Frank,Williams,,Technician,Production       ,2023-07-15,,-1504.066667,3,61594.69,9388.97,4417.25,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
1931,Yurem,Donovan,,Engineer,Production       ,2022-11-09,,-1495.8,3,75755.2,17347.96,6614.15,,,,,",,"
1933,Lynn,Daneault,,Lineman,Sales,2019-03-08,,-1451.066667,3,32891.77,338.27,828.93,,,,,",,"
1935,Jordin,Lozano,,Coordinator,Sales,2019-01-03,,-1448.933333,3,41854.4,0,0,,,,Java/Javascript,",,Java/Javascript"
1936,Ronald,Gross,,Technician,Sales,2023-02-02,,-1498.633333,3,63515.5,11275.43,8622.38,,SQL,,,"SQL,,"
1938,Madalynn,Yates,,Technician,Sales,2020-03-23,,-1463.766667,3,26808.84,163.5,0,,SQL,,,"SQL,,"
1939,Angelina,Peck,,Engineer,Sales,2019-06-06,,-1454.066667,3,1898.79,0,0,,SQL,,Python,"SQL,,Python"
1940,Dario,Shaw,,Project Manager,Sales,2023-05-28,,-1502.466667,3,50600.8,3605.36,1262.8,,Teradata,,,"Teradata,,"
1941,Deven,Frazier,,Engineer,Sales,2021-02-03,,-1474.333333,3,41005.52,0,0,,Teradata,,,"Teradata,,"
1944,Alessandro,Chavez,,Technician,Sales,2020-05-12,,-1465.433333,3,42414,0,122.4,,SQL,,,"SQL,,"
1946,Giovanni,Whitaker,,Lineman,Sales,2019-07-22,,-1455.6,3,28193.4,417.68,96367.15,,,SPSS,,",SPSS,"
1947,Karen,Goodman,,Manager,Sales,2020-09-17,,-1469.7,3,0,0,1150,Hadoop,,,,",,"
1949,Ashlynn,Duffy,,Technician,Sales,2019-11-30,,-1459.966667,3,69482.2,1264.93,7015.09,,,,,",,"
1952,Kristin,Mccarty,,Laborer,Sales,2020-05-16,,-1465.566667,3,21907.33,796.63,19.87,,SQL,R,Python,"SQL,R,Python"
1955,Ludwick,Harrell,,Engineer,Production       ,2020-10-10,,-1470.466667,3,4590.42,3955.49,1991.21,,SQL,,,"SQL,,"
1956,Courtney,Beatrice,,Engineer,Production       ,2021-05-15,,-1477.7,3,81345.6,774.87,1499.45,,SQL,,,"SQL,,"
1958,Lin,Chan,,Assistant,Production       ,2019-07-04,,-1455,3,75755.2,0,7403.57,,,,,",,"
1960,Thomas,Rhoads,,Administrator,Production       ,2018-11-03,,-1446.9,3,50174.81,3762.74,129.75,,SQL,,,"SQL,,"
1965,Julissa,Hunts,,Specialist,Production       ,2022-02-23,,-1487.166667,3,80220.94,28553.11,1662.79,,,,,",,"
1966,Kristie,Nowlan,,Technician,Production       ,2019-05-31,,-1453.866667,3,77333.97,9643.49,5560.71,,SQL,,,"SQL,,"
1967,Dawn,Motlagh,,Flagger,Production       ,2019-01-29,,-1449.8,3,75755.2,16336.8,5883.96,,SQL,,,"SQL,,"
